8400,0.998,0.996,0.978,0.948,0.828,0.716,0.414,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500,0.998,1.0,0.98,0.94,0.85,0.662,0.456,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600,1.0,0.992,0.976,0.928,0.83,0.676,0.44,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8700,0.998,0.996,0.974,0.938,0.822,0.664,0.446,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8800,0.998,0.992,0.974,0.924,0.826,0.688,0.482,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8900,0.996,0.992,0.986,0.944,0.832,0.692,0.472,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.998,0.994,0.984,0.928,0.842,0.658,0.466,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9100,1.0,0.996,0.974,0.936,0.846,0.682,0.47,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9200,1.0,1.0,0.972,0.93,0.836,0.66,0.418,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9300,0.998,0.998,0.982,0.952,0.862,0.672,0.488,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9400,0.998,0.994,0.988,0.932,0.834,0.678,0.468,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9500,1.0,0.992,0.978,0.918,0.84,0.666,0.468,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9600,1.0,0.994,0.974,0.952,0.856,0.686,0.432,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9700,1.0,0.996,0.978,0.926,0.872,0.66,0.466,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9800,0.996,0.994,0.978,0.934,0.846,0.678,0.452,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9900,0.998,0.994,0.98,0.944,0.832,0.658,0.456,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,1.0,0.996,0.98,0.94,0.832,0.66,0.444,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
