3900,0.996,0.998,0.98,0.928,0.83,0.61,0.45,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,1.0,0.996,0.982,0.926,0.838,0.648,0.402,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,1.0,0.998,0.97,0.934,0.822,0.618,0.438,0.156,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,1.0,0.996,0.978,0.926,0.83,0.69,0.438,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.998,0.998,0.982,0.926,0.808,0.628,0.444,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,1.0,0.998,0.964,0.922,0.822,0.652,0.456,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,1.0,0.992,0.99,0.932,0.84,0.638,0.432,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.998,0.988,0.98,0.926,0.826,0.65,0.476,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,1.0,0.992,0.968,0.932,0.806,0.656,0.44,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.998,0.998,0.986,0.944,0.842,0.664,0.45,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,0.998,0.99,0.976,0.934,0.83,0.632,0.456,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,1.0,0.99,0.978,0.94,0.868,0.67,0.446,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,0.998,0.994,0.974,0.932,0.798,0.662,0.442,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,0.998,0.992,0.988,0.934,0.822,0.672,0.438,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,0.998,0.99,0.982,0.914,0.808,0.674,0.468,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,0.996,0.994,0.978,0.92,0.848,0.668,0.428,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500,1.0,0.992,0.978,0.926,0.826,0.628,0.446,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,0.998,0.994,0.976,0.93,0.808,0.644,0.468,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700,1.0,0.99,0.988,0.908,0.842,0.634,0.488,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5800,1.0,0.996,0.98,0.946,0.83,0.706,0.484,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,1.0,0.988,0.986,0.93,0.828,0.676,0.458,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.998,0.994,0.978,0.92,0.838,0.662,0.492,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6100,0.998,0.994,0.984,0.91,0.81,0.656,0.506,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6200,0.998,0.994,0.984,0.928,0.862,0.636,0.448,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6300,1.0,0.994,0.982,0.938,0.822,0.654,0.462,0.148,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,0.998,0.998,0.978,0.94,0.832,0.674,0.484,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,0.996,1.0,0.984,0.94,0.846,0.682,0.494,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,1.0,0.998,0.97,0.942,0.834,0.686,0.492,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,1.0,0.99,0.978,0.936,0.866,0.67,0.462,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6800,1.0,0.994,0.986,0.93,0.836,0.668,0.422,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900,1.0,1.0,0.99,0.93,0.804,0.672,0.466,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,1.0,0.988,0.968,0.934,0.816,0.638,0.468,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,1.0,0.992,0.988,0.95,0.824,0.656,0.472,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200,1.0,0.994,0.978,0.932,0.856,0.654,0.438,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,0.996,0.994,0.968,0.918,0.838,0.654,0.462,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,1.0,0.998,0.978,0.93,0.84,0.644,0.448,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500,1.0,0.992,0.97,0.94,0.854,0.684,0.422,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7600,1.0,0.994,0.974,0.93,0.874,0.656,0.472,0.152,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7700,1.0,0.998,0.974,0.932,0.834,0.664,0.46,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800,1.0,0.994,0.976,0.926,0.832,0.638,0.468,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7900,1.0,0.992,0.982,0.936,0.832,0.648,0.458,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.998,0.998,0.982,0.936,0.85,0.656,0.43,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100,1.0,1.0,0.976,0.944,0.834,0.686,0.52,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8200,1.0,0.998,0.988,0.922,0.868,0.67,0.492,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8300,0.998,0.99,0.984,0.952,0.83,0.684,0.462,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8400,1.0,0.994,0.978,0.936,0.862,0.65,0.416,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500,0.998,0.994,0.978,0.944,0.828,0.652,0.426,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600,1.0,0.99,0.988,0.942,0.818,0.65,0.49,0.128,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8700,1.0,0.996,0.984,0.948,0.82,0.64,0.48,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8800,1.0,1.0,0.978,0.934,0.854,0.666,0.464,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8900,1.0,0.992,0.972,0.93,0.846,0.702,0.47,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.996,0.992,0.972,0.946,0.826,0.68,0.486,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9100,1.0,0.994,0.99,0.93,0.824,0.688,0.45,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9200,0.998,0.994,0.986,0.926,0.82,0.704,0.43,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9300,1.0,0.992,0.982,0.936,0.842,0.664,0.43,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9400,1.0,0.998,0.976,0.922,0.836,0.7,0.446,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9500,1.0,0.996,0.978,0.934,0.836,0.646,0.448,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9600,1.0,0.992,0.97,0.942,0.846,0.652,0.462,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9700,0.996,0.992,0.98,0.944,0.842,0.67,0.514,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9800,0.996,0.992,0.974,0.928,0.856,0.656,0.492,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9900,1.0,0.998,0.986,0.934,0.838,0.704,0.456,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,1.0,1.0,0.984,0.936,0.828,0.7,0.472,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
