,0,1
0,50,50
1,50,50
2,40,40
3,33,31
4,27,24
5,20,20
6,15,17
7,17,13
8,24,8
9,33,4
10,41,3
11,53,0
12,57,0
13,61,0
14,63,0
15,72,0
16,72,0
17,71,0
18,75,0
19,80,0
20,78,0
21,82,1
22,78,1
23,84,1
24,93,0
25,88,0
26,87,2
27,82,3
28,82,3
29,88,3
30,82,3
31,81,2
32,78,2
33,73,2
34,69,3
35,68,2
36,60,4
37,54,4
38,51,4
39,47,6
40,41,4
41,38,4
42,36,5
43,31,6
44,32,3
45,30,2
46,32,1
47,28,1
48,28,1
49,23,2
50,22,2
51,20,1
52,19,1
53,15,1
54,17,0
55,14,1
56,14,0
57,17,1
58,16,1
59,17,0
60,17,1
61,13,1
62,14,1
63,14,3
64,11,3
65,12,2
66,12,2
67,11,3
68,10,4
69,9,5
70,10,3
71,10,4
72,9,3
73,9,2
74,9,0
75,11,0
76,13,0
77,12,0
78,13,0
79,10,1
80,8,0
81,8,0
82,9,0
83,10,1
84,8,1
85,6,2
86,6,3
87,4,4
88,7,2
89,8,2
90,7,1
91,10,1
92,7,1
93,6,1
94,4,1
95,5,1
96,3,1
97,5,1
98,4,1
99,3,1
100,3,1
101,4,1
102,4,3
103,3,3
104,2,2
105,3,1
106,3,0
107,4,1
108,5,1
109,3,1
110,4,1
111,7,1
112,7,1
113,7,1
114,7,1
115,6,1
116,7,0
117,7,0
118,8,2
119,7,2
120,6,1
121,6,0
122,5,0
123,5,0
124,5,0
125,5,1
126,5,2
127,3,2
128,3,4
129,2,3
130,2,3
131,2,3
132,1,5
133,1,3
134,0,3
135,0,3
136,0,3
137,0,2
138,1,1
139,2,0
140,1,1
141,1,0
142,0,0
143,1,1
144,1,0
145,0,1
146,0,0
147,0,0
148,0,0
149,0,3
150,0,3
151,0,3
152,0,4
153,1,4
154,1,3
155,1,4
156,1,3
157,1,2
158,0,3
159,0,3
160,0,4
161,1,4
162,1,5
163,2,3
164,2,4
165,2,2
166,1,3
167,1,2
168,2,2
169,2,1
170,2,3
171,1,4
172,1,4
173,1,3
174,1,4
175,1,3
176,0,4
177,0,3
178,0,2
179,0,2
180,0,3
181,0,3
182,0,4
183,0,5
184,1,6
185,1,6
186,0,6
187,0,5
188,0,5
189,1,5
190,1,4
191,1,4
192,1,4
193,1,3
194,1,2
195,1,5
196,1,4
197,1,4
198,1,6
199,1,5
200,1,5
201,1,4
202,1,5
203,1,6
204,1,8
205,1,11
206,1,9
207,1,9
208,0,12
209,0,11
210,0,11
211,0,9
212,0,11
213,0,11
214,0,9
215,0,9
216,0,8
217,0,11
218,0,9
219,0,7
220,0,6
221,0,5
222,0,7
223,0,6
224,0,5
225,0,4
226,0,5
227,0,4
228,0,5
229,0,8
230,0,9
231,0,8
232,0,8
233,0,7
234,0,5
235,0,7
236,0,5
237,0,7
238,0,8
239,0,9
240,0,7
241,0,5
242,0,4
243,0,7
244,0,7
245,0,6
246,0,6
247,0,7
248,0,7
249,0,7
250,0,8
251,0,9
252,0,10
253,0,11
254,0,10
255,0,13
256,0,10
257,0,11
258,0,8
259,0,10
260,0,8
261,0,7
262,0,9
263,0,9
264,0,9
265,0,10
266,0,12
267,0,11
268,0,9
269,0,9
270,0,12
271,0,10
272,0,11
273,0,10
274,0,10
275,0,10
276,0,10
277,0,9
278,0,12
279,0,13
280,0,11
281,0,12
282,0,10
283,0,14
284,0,12
285,0,13
286,0,17
287,0,16
288,0,13
289,0,13
290,0,13
291,0,10
292,0,10
293,0,10
294,0,11
295,0,12
296,0,14
297,0,15
298,0,12
299,0,14
300,0,12
301,0,11
302,0,9
303,0,8
304,0,7
305,0,6
306,0,7
307,0,6
308,0,6
309,0,4
310,0,8
311,0,9
312,0,9
313,0,10
314,0,8
315,0,7
316,0,8
317,0,12
318,0,9
319,0,11
320,0,10
321,0,8
322,0,7
323,0,7
324,0,11
325,0,11
326,0,11
327,0,13
328,0,12
329,0,11
330,0,8
331,0,9
332,0,9
333,0,11
334,0,9
335,0,8
336,0,8
337,0,9
338,0,10
339,0,8
340,0,7
341,0,7
342,0,6
343,0,4
344,0,4
345,0,4
346,0,4
347,0,6
348,0,7
349,0,6
350,0,5
351,0,5
352,0,5
353,0,6
354,0,4
355,0,6
356,0,8
357,0,10
358,0,9
359,0,8
360,0,8
361,0,8
362,0,9
363,0,10
364,0,9
365,0,9
366,0,11
