,0,1
0,50,50
1,50,50
2,39,41
3,35,29
4,30,21
5,23,17
6,20,13
7,19,10
8,30,7
9,37,5
10,42,2
11,54,1
12,65,1
13,71,1
14,76,1
15,79,1
16,87,0
17,87,1
18,85,1
19,86,1
20,89,1
21,83,1
22,92,1
23,89,2
24,82,2
25,81,2
26,80,3
27,84,4
28,77,3
29,79,3
30,78,4
31,67,4
32,63,4
33,62,4
34,59,3
35,58,1
36,53,1
37,57,0
38,59,1
39,52,0
40,50,0
41,46,0
42,38,0
43,34,1
44,35,1
45,31,1
46,28,2
47,26,2
48,23,2
49,19,2
50,18,3
51,17,3
52,16,3
53,16,3
54,14,2
55,16,3
56,13,3
57,14,2
58,11,2
59,12,2
60,11,2
61,9,2
62,8,1
63,9,1
64,13,0
65,14,0
66,12,0
67,9,0
68,8,1
69,11,1
70,11,1
71,10,1
72,8,1
73,9,1
74,8,1
75,8,1
76,7,2
77,9,1
78,8,1
79,11,2
80,13,2
81,13,2
82,11,2
83,10,2
84,9,1
85,7,1
86,5,1
87,3,1
88,5,0
89,5,0
90,4,0
91,4,1
92,6,0
93,4,0
94,3,0
95,2,1
96,1,1
97,2,1
98,1,2
99,1,1
100,2,1
101,2,0
102,1,2
103,0,2
104,0,1
105,0,1
106,0,0
107,2,0
108,1,1
109,1,1
110,1,1
111,1,1
112,3,0
113,2,1
114,2,1
115,2,1
116,2,2
117,3,1
118,2,1
119,1,2
120,1,1
121,0,2
122,0,2
123,0,3
124,0,2
125,0,1
126,0,0
127,0,0
128,0,1
129,1,0
130,1,3
131,1,3
132,2,2
133,1,4
134,0,5
135,0,6
136,0,4
137,0,4
138,0,3
139,0,3
140,0,2
141,0,2
142,0,2
143,0,1
144,0,0
145,0,0
146,0,1
147,0,3
148,0,3
149,0,2
150,0,1
151,0,2
152,0,1
153,0,1
154,0,2
155,0,2
156,0,1
157,0,2
158,0,2
159,0,4
160,0,4
161,0,4
162,0,4
163,0,3
164,0,4
165,0,4
166,0,5
167,0,4
168,0,5
169,0,9
170,0,7
171,0,6
172,0,4
173,0,4
174,0,3
175,0,2
176,0,2
177,0,3
178,0,2
179,0,2
180,0,4
181,0,3
182,0,3
183,0,3
184,0,2
185,0,3
186,0,4
187,0,5
188,0,6
189,0,5
190,0,5
191,0,6
192,0,7
193,0,7
194,0,5
195,0,5
196,0,6
197,0,6
198,0,5
199,0,6
200,0,5
201,0,8
202,0,8
203,0,8
204,0,8
205,0,8
206,0,7
207,0,7
208,0,9
209,0,7
210,0,8
211,0,10
212,0,11
213,0,12
214,0,13
215,0,12
216,0,12
217,0,10
218,0,10
219,0,10
220,0,14
221,0,11
222,0,10
223,0,8
224,0,8
225,0,8
226,0,8
227,0,9
228,0,8
229,0,10
230,0,8
231,0,8
232,0,7
233,0,6
234,0,6
235,0,4
236,0,4
237,0,4
238,0,8
239,0,10
240,0,9
241,0,8
242,0,6
243,0,5
244,0,7
245,0,8
246,0,11
247,0,9
248,0,9
249,0,8
250,0,9
251,0,7
252,0,7
253,0,5
254,0,8
255,0,8
256,0,9
257,0,9
258,0,12
259,0,11
260,0,11
261,0,11
262,0,8
263,0,6
264,0,6
265,0,8
266,0,9
267,0,9
268,0,12
269,0,10
270,0,10
271,0,12
272,0,9
273,0,11
274,0,16
275,0,15
276,0,14
277,0,12
278,0,11
279,0,8
280,0,7
281,0,7
282,0,9
283,0,8
284,0,6
285,0,7
286,0,10
287,0,10
288,0,10
289,0,10
290,0,10
291,0,9
292,0,8
293,0,7
294,0,11
295,0,11
296,0,12
297,0,13
298,0,11
299,0,11
300,0,10
301,0,9
302,0,10
303,0,9
304,0,8
305,0,8
306,0,11
307,0,12
308,0,9
309,0,7
310,0,7
311,0,6
312,0,9
313,0,8
314,0,10
315,0,8
316,0,9
317,0,8
318,0,7
319,0,7
320,0,6
321,0,5
322,0,9
323,0,11
324,0,9
325,0,8
326,0,10
327,0,10
328,0,10
329,0,12
330,0,13
331,0,10
332,0,11
333,0,10
334,0,11
335,0,10
336,0,10
337,0,9
338,0,7
339,0,6
340,0,7
341,0,9
342,0,9
343,0,8
344,0,7
345,0,7
346,0,7
347,0,5
348,0,6
349,0,6
350,0,5
351,0,7
352,0,8
353,0,8
354,0,8
355,0,7
356,0,8
357,0,9
358,0,11
359,0,13
360,0,11
361,0,9
362,0,11
363,0,8
364,0,11
365,0,9
366,0,8
