,0,1
0,50,50
1,50,50
2,37,43
3,29,35
4,24,27
5,19,21
6,14,19
7,11,17
8,18,12
9,27,10
10,37,7
11,45,5
12,54,3
13,58,3
14,69,3
15,70,1
16,63,2
17,61,3
18,65,3
19,63,4
20,62,3
21,56,2
22,53,3
23,54,3
24,56,3
25,57,2
26,64,2
27,63,2
28,63,2
29,62,2
30,66,1
31,67,1
32,68,3
33,65,2
34,63,2
35,58,2
36,60,2
37,55,0
38,49,2
39,41,2
40,42,1
41,35,1
42,37,3
43,40,1
44,35,1
45,30,1
46,28,3
47,27,2
48,27,2
49,27,3
50,23,3
51,24,3
52,20,3
53,18,3
54,16,2
55,14,1
56,14,1
57,13,1
58,12,1
59,15,0
60,12,1
61,10,2
62,10,2
63,9,2
64,9,2
65,10,2
66,11,2
67,12,2
68,13,1
69,15,1
70,11,2
71,9,3
72,8,1
73,7,2
74,7,2
75,6,2
76,7,2
77,7,2
78,6,2
79,5,2
80,6,3
81,9,2
82,8,1
83,9,1
84,9,1
85,11,1
86,10,1
87,9,1
88,8,1
89,7,1
90,6,2
91,5,2
92,5,1
93,4,1
94,3,1
95,3,1
96,2,3
97,2,5
98,2,4
99,2,2
100,3,3
101,1,4
102,1,5
103,0,4
104,2,4
105,3,4
106,3,3
107,2,3
108,5,2
109,3,2
110,2,2
111,1,3
112,1,2
113,2,1
114,1,1
115,1,0
116,0,1
117,0,0
118,1,1
119,1,0
120,0,0
121,0,0
122,0,0
123,0,2
124,0,3
125,0,3
126,0,5
127,0,4
128,0,4
129,0,4
130,0,3
131,0,2
132,0,2
133,0,2
134,0,2
135,0,2
136,0,1
137,0,2
138,0,1
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,3
146,0,3
147,0,3
148,0,3
149,0,6
150,0,4
151,0,3
152,0,5
153,0,5
154,0,5
155,0,4
156,0,5
157,0,4
158,0,4
159,0,6
160,0,6
161,0,6
162,0,7
163,0,7
164,0,5
165,0,5
166,0,5
167,0,4
168,0,4
169,0,3
170,0,4
171,0,3
172,0,2
173,0,4
174,0,4
175,0,7
176,0,8
177,0,9
178,0,7
179,0,7
180,0,5
181,0,6
182,0,8
183,0,7
184,0,6
185,0,5
186,0,5
187,0,4
188,0,5
189,0,6
190,0,7
191,0,6
192,0,5
193,0,5
194,0,7
195,0,6
196,0,5
197,0,4
198,0,7
199,0,6
200,0,5
201,0,7
202,0,6
203,0,4
204,0,4
205,0,5
206,0,9
207,0,7
208,0,6
209,0,6
210,0,6
211,0,7
212,0,5
213,0,7
214,0,8
215,0,9
216,0,10
217,0,10
218,0,9
219,0,8
220,0,8
221,0,6
222,0,5
223,0,5
224,0,4
225,0,4
226,0,7
227,0,11
228,0,8
229,0,7
230,0,8
231,0,7
232,0,5
233,0,4
234,0,8
235,0,7
236,0,8
237,0,9
238,0,8
239,0,6
240,0,4
241,0,5
242,0,6
243,0,10
244,0,10
245,0,9
246,0,8
247,0,9
248,0,11
249,0,9
250,0,8
251,0,8
252,0,8
253,0,7
254,0,7
255,0,5
256,0,6
257,0,7
258,0,6
259,0,9
260,0,9
261,0,9
262,0,8
263,0,9
264,0,8
265,0,8
266,0,9
267,0,7
268,0,5
269,0,5
270,0,4
271,0,6
272,0,6
273,0,5
274,0,6
275,0,7
276,0,10
277,0,10
278,0,10
279,0,14
280,0,12
281,0,9
282,0,12
283,0,13
284,0,15
285,0,16
286,0,14
287,0,11
288,0,10
289,0,11
290,0,9
291,0,9
292,0,12
293,0,9
294,0,8
295,0,6
296,0,6
297,0,6
298,0,6
299,0,5
300,0,4
301,0,6
302,0,7
303,0,9
304,0,8
305,0,7
306,0,7
307,0,10
308,0,10
309,0,9
310,0,9
311,0,11
312,0,12
313,0,10
314,0,10
315,0,12
316,0,10
317,0,10
318,0,10
319,0,11
320,0,11
321,0,10
322,0,12
323,0,11
324,0,8
325,0,8
326,0,8
327,0,9
328,0,12
329,0,14
330,0,12
331,0,10
332,0,11
333,0,10
334,0,9
335,0,8
336,0,9
337,0,10
338,0,8
339,0,10
340,0,9
341,0,8
342,0,11
343,0,11
344,0,8
345,0,10
346,0,9
347,0,7
348,0,9
349,0,10
350,0,8
351,0,8
352,0,7
353,0,7
354,0,5
355,0,5
356,0,6
357,0,5
358,0,10
359,0,8
360,0,7
361,0,7
362,0,6
363,0,6
364,0,7
365,0,9
366,0,8
