,0,1
0,50,50
1,50,50
2,38,42
3,33,31
4,26,25
5,23,18
6,17,15
7,16,12
8,21,8
9,28,6
10,32,4
11,47,4
12,50,4
13,59,4
14,67,4
15,72,4
16,75,4
17,76,3
18,81,1
19,81,1
20,81,1
21,79,1
22,72,1
23,73,1
24,76,1
25,83,2
26,79,1
27,78,1
28,72,1
29,74,1
30,72,0
31,74,2
32,72,2
33,72,3
34,70,3
35,66,5
36,62,8
37,60,6
38,56,4
39,54,3
40,50,3
41,45,2
42,42,2
43,38,4
44,36,3
45,31,4
46,29,2
47,24,2
48,24,1
49,23,1
50,21,1
51,18,1
52,22,1
53,22,1
54,26,1
55,22,1
56,22,1
57,23,2
58,24,1
59,21,1
60,20,1
61,22,0
62,24,1
63,23,1
64,20,0
65,20,0
66,17,0
67,17,0
68,19,0
69,16,0
70,16,0
71,13,1
72,13,0
73,12,0
74,14,0
75,14,0
76,15,0
77,15,1
78,12,2
79,10,2
80,9,2
81,9,2
82,6,2
83,8,2
84,8,2
85,8,2
86,8,2
87,9,2
88,7,2
89,8,2
90,6,2
91,5,1
92,3,1
93,5,0
94,5,0
95,5,1
96,3,1
97,4,1
98,4,1
99,5,1
100,4,1
101,3,1
102,3,2
103,2,3
104,1,3
105,0,3
106,0,2
107,0,1
108,1,1
109,0,2
110,0,2
111,0,1
112,0,1
113,0,0
114,0,0
115,0,1
116,0,0
117,1,0
118,0,0
119,0,0
120,0,1
121,0,0
122,0,0
123,0,1
124,0,0
125,0,1
126,0,0
127,0,0
128,0,0
129,1,1
130,1,0
131,0,0
132,0,2
133,0,2
134,0,2
135,0,2
136,0,1
137,0,2
138,0,1
139,0,1
140,0,0
141,0,1
142,0,1
143,0,1
144,0,1
145,0,0
146,0,0
147,0,1
148,0,0
149,0,1
150,0,1
151,0,2
152,0,1
153,0,1
154,0,1
155,0,0
156,0,0
157,0,1
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,2
164,0,2
165,0,2
166,0,1
167,0,2
168,0,1
169,0,1
170,0,1
171,0,0
172,0,0
173,0,1
174,0,2
175,0,1
176,0,0
177,0,1
178,0,0
179,0,0
180,0,1
181,0,0
182,0,0
183,0,0
184,0,0
185,0,1
186,0,0
187,0,1
188,0,1
189,0,1
190,0,0
191,0,2
192,0,1
193,0,0
194,0,0
195,0,2
196,0,2
197,0,1
198,0,0
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,1
208,0,1
209,0,0
210,0,2
211,0,2
212,0,1
213,0,0
214,0,0
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,0,1
222,0,0
223,0,1
224,0,0
225,0,1
226,0,3
227,0,3
228,0,2
229,0,1
230,0,0
231,0,1
232,0,1
233,0,1
234,0,0
235,0,0
236,0,0
237,0,0
238,0,2
239,0,2
240,0,1
241,0,0
242,0,1
243,0,0
244,0,0
245,0,2
246,0,2
247,0,2
248,0,3
249,0,2
250,0,3
251,0,4
252,0,3
253,0,3
254,0,3
255,0,2
256,0,1
257,0,0
258,0,0
259,0,1
260,0,1
261,0,0
262,0,2
263,0,1
264,0,1
265,0,1
266,0,0
267,0,0
268,0,1
269,0,1
270,0,2
271,0,1
272,0,0
273,0,2
274,0,2
275,0,3
276,0,3
277,0,2
278,0,2
279,0,2
280,0,1
281,0,0
282,0,0
283,0,1
284,0,5
285,0,5
286,0,5
287,0,5
288,0,6
289,0,5
290,0,6
291,0,7
292,0,5
293,0,4
294,0,5
295,0,5
296,0,6
297,0,5
298,0,4
299,0,3
300,0,2
301,0,2
302,0,1
303,0,1
304,0,2
305,0,3
306,0,2
307,0,2
308,0,2
309,0,1
310,0,2
311,0,2
312,0,2
313,0,1
314,0,1
315,0,0
316,0,0
317,0,1
318,0,1
319,0,1
320,0,4
321,0,4
322,0,5
323,0,6
324,0,7
325,0,8
326,0,8
327,0,6
328,0,6
329,0,5
330,0,4
331,0,3
332,0,4
333,0,6
334,0,6
335,0,6
336,0,6
337,0,6
338,0,4
339,0,6
340,0,5
341,0,5
342,0,5
343,0,5
344,0,7
345,0,7
346,0,6
347,0,8
348,0,6
349,0,6
350,0,5
351,0,7
352,0,6
353,0,4
354,0,4
355,0,4
356,0,4
357,0,4
358,0,4
359,0,4
360,0,4
361,0,4
362,0,3
363,0,2
364,0,1
365,0,1
366,0,0
