,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.10,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.20
0.02,0.9341919459537125,0.8479502340477951,0.8278199610367984,0.9395232865425222,0.8756395744545558,0.8205003250585688,0.8783389556491856,0.8807614901545302,0.8385783013280762,0.8975400391750201,0.8308321792587832,0.8539140476779675,0.9249484284268974,0.8649760147806826,0.8892932008860153,0.8594272963927111,0.8480888077200726,0.8618507441163299,0.8917896329928112,0.9466439222275971
0.04,0.9493076878245692,0.752702292020405,0.8106202070853834,0.8345396668467888,0.7547133095882043,0.7950520362095925,0.7479466439057798,0.778126264670174,0.7697207204701851,0.8155563513356008,0.8005230529194278,0.7739959944259327,0.734321445380966,0.7677241137943103,0.7358123179822563,0.7259482527708112,0.746423248327722,0.773053212722122,0.7331491048900637,0.7497933314962799
0.06,0.93156938720226,0.7637388290981291,0.6633633318592188,0.674806489868136,0.6310605431796077,0.6441966993440623,0.6750841750841751,0.7065182356907863,0.6630634087107903,0.686911309784188,0.6423093853032056,0.6575578373115087,0.6611325016412651,0.649091047339247,0.6608592222511552,0.618151618397745,0.6199630250590671,0.6611559702938955,0.6398863385043807,0.6531759781641936
0.08,1.055676886181769,0.7438992454518651,0.5743136139379204,0.5788002274828291,0.5678994876621699,0.6042268830751747,0.5928641310746022,0.5160771755914333,0.5415475949671262,0.57803412358719,0.5797916052719219,0.590338672332265,0.5941355734415438,0.5368413972120228,0.5720830087508748,0.5583606424885122,0.5382354071362008,0.5615538992615342,0.5965704931751199,0.5750521660055863
0.10,1.2565408852829667,0.6881757542202057,0.5382418832927621,0.526104299794822,0.4774900326366618,0.4594953080130574,0.46477225934609234,0.49053592998066947,0.4793004291984494,0.45666451706977407,0.4403046317939935,0.49189006512947014,0.4518277727570842,0.460711470182411,0.4537011709405495,0.4598541390466526,0.45524010106379914,0.4907573047107931,0.464986940884064,0.45900651490898603
0.12,1.2408090073347104,0.7565049226441631,0.5403719822755669,0.480827266904675,0.4414175053780601,0.40370622580360405,0.3599947797507597,0.3908244582999877,0.3848497703615683,0.41083532677517837,0.3904390841135993,0.37494846542669114,0.3852430075834331,0.3883117373729742,0.347164830544341,0.3837445494595144,0.37141137639524935,0.4102383583242446,0.3829348252326873,0.39781940173329605
0.14,1.6862053826676469,0.7456335215064265,0.5760554429726755,0.4427939985764821,0.39567474455548546,0.37386759260950964,0.3540963642815159,0.33103303612302837,0.321007282536898,0.305994715300998,0.3351295728098741,0.3403029325346726,0.30616518840477447,0.3511776660792881,0.31269822725428953,0.33475945218849595,0.34662154668460904,0.3220526562876328,0.3142349836260381,0.3338722198452003
0.16,1.785155099475654,0.8487270946124367,0.5499250261003339,0.4684536057932198,0.36575725364085665,0.34898154350129734,0.3297876102839549,0.2926580498375154,0.28600831552558015,0.27259512235569694,0.2738854330081015,0.2724489527610734,0.28899509224838427,0.29184347950306166,0.2542363709355694,0.26807399403107957,0.273729064670458,0.2879989552676171,0.2735612067157873,0.2771475407162139
0.18,1.8785857278303697,0.9443797616958445,0.63375176880787,0.4405075367470526,0.38542575104548016,0.3289089348596213,0.322933004250467,0.3058271813265008,0.2764954272655382,0.27502399184504867,0.2479729978077539,0.24875132664234656,0.2553371527352293,0.2448751374585145,0.24812780828756864,0.24688279301745636,0.23793025662150166,0.23534223329121418,0.2207057443503616,0.23548428083610934
0.20,2.214635426394779,1.0576720599126361,0.7053206002728513,0.5105752590043292,0.3929562322635285,0.36276924814063155,0.3224014810896588,0.3092436164688928,0.2735612067157873,0.26470461030015613,0.24192777792036263,0.23886129861149308,0.23183117303103667,0.2310731781541571,0.24285482053120783,0.21610206088111866,0.2141827871692664,0.21698918682076984,0.22654239549130656,0.20149000351078178
0.22,2.514675378862743,1.2104764466014561,0.8111104622551754,0.6074586494763421,0.4786479993059559,0.4222831781788464,0.3679891584894226,0.3358329791216764,0.2884942856000628,0.2799182739500181,0.28123000181358476,0.253920880878554,0.24007967019785914,0.2411567772181969,0.22504071463259584,0.2130034678009377,0.2113871981481375,0.21936351038711557,0.20787578782563915,0.2124176973001069
0.24,2.939384720869649,1.381635189633915,0.9376090632499272,0.7038678293263843,0.5669075412593616,0.4843418132721353,0.41663264393621824,0.4074595634193158,0.3455407237893845,0.32310218340219954,0.29483363558972053,0.2771422078764736,0.2623095094960348,0.25517810200560037,0.24162098537409327,0.23655266182218962,0.21388693729164407,0.2325911877432822,0.22518990443518747,0.20554566702907157
0.26,3.266601782498649,1.635477940359161,1.1326789176161007,0.8532286842983037,0.6871953967548005,0.5688735487919674,0.4983519475611841,0.4341096048858364,0.3991917851643305,0.3685513456041839,0.34031160044091424,0.31113170934305545,0.2850384339110117,0.28567831713601255,0.2696800406297613,0.2578616352201258,0.2467273601088279,0.2575517150747114,0.24440027618377058,0.23411099231479196
0.28,3.7216137849851414,2.03308295909671,1.3094707930349347,0.9948554774362068,0.8167391074197408,0.7099881201440928,0.6061782914658944,0.5246226913321284,0.48214415008446043,0.4478073317449585,0.4184401729297876,0.38179017074244803,0.366493985745888,0.350623749569402,0.32731766330358836,0.3299659964538957,0.31509768111129555,0.30429167248468875,0.2919982906895999,0.28205136634131267
0.30,4.501130673558391,2.4687029866218513,1.623295580448878,1.2163190241908866,0.9992031964229531,0.8457118438422856,0.7671126073226598,0.6420405522001726,0.6000001638400168,0.5470302953717372,0.4958871494678804,0.4697236919459142,0.4425851125216388,0.42369032043815286,0.4178370942368551,0.3923737005384543,0.3704262282865289,0.3657507320252319,0.3457141205559924,0.3278449311269702
0.32,5.193391365531241,2.6430457508151397,1.9222716725470765,1.506895376302027,1.2401451678302307,0.9600265229774885,0.9098573588963388,0.7876296031462281,0.7032877893152243,0.6711276615305184,0.6460905795821255,0.6077185378011849,0.5637216957814775,0.5477542926046618,0.5030813506576506,0.46951028531951233,0.4513792990423593,0.4494891175911966,0.42369032043815286,0.4261276842297857
0.34,6.166440381743708,3.5682552470321083,2.357959875875009,1.7940767758274494,1.4582110169911449,1.3036265800617697,1.1607642195373797,0.9516015015600624,0.8402652474476056,0.8501418636066518,0.7624428339832277,0.7253286340255287,0.6880493854178065,0.6363944844481738,0.6041065126724414,0.6097890098367127,0.5817780766859623,0.5559404533091006,0.5642118124343413,0.5257857796765334
0.36,6.5966368212915265,3.928633196980149,2.883566015494448,2.220614922742582,1.753324836839729,1.4637269469451972,1.3142802176119672,1.2262081193358565,1.0533936314270589,1.0161500119668259,0.9627122425784438,0.9256812380131627,0.8491164724547295,0.8205003250585688,0.7618049623552315,0.7504329357147146,0.7050298875895453,0.7083216215736683,0.6627875663082854,0.6369712735523965
0.38,0.06657413087871705,4.31633462892493,3.429379063043129,2.5676610805978295,2.1949716658071887,1.8376881055452483,1.6103245387677143,1.4759042230258235,1.327296912608024,1.2444708246999783,1.1523927417202833,1.111516987635677,1.0165356738539213,0.9928308921353473,0.9474197427934472,0.90367747144665,0.8566656849021159,0.8754691310865692,0.7995368418980104,0.7873147230265937
