,0,1
0,50,50
1,50,50
2,38,42
3,30,34
4,23,28
5,14,26
6,12,20
7,11,14
8,10,11
9,7,9
10,5,7
11,3,7
12,5,6
13,7,5
14,10,5
15,12,6
16,11,7
17,14,11
18,19,12
19,21,11
20,26,13
21,37,21
22,40,25
23,45,27
24,50,30
25,58,36
26,65,44
27,71,47
28,80,55
29,75,54
30,81,54
31,89,48
32,88,51
33,94,49
34,94,55
35,90,58
36,83,57
37,84,58
38,90,54
39,96,52
40,96,54
41,86,57
42,88,54
43,84,54
44,86,58
45,86,63
46,78,62
47,84,57
48,82,51
49,81,56
50,76,56
51,75,55
52,74,56
53,76,53
54,75,50
55,69,52
56,60,54
57,62,51
58,58,53
59,64,52
60,62,51
61,57,52
62,52,52
63,54,48
64,52,48
65,56,54
66,55,56
67,54,59
68,50,57
69,48,53
70,50,51
71,45,56
72,50,56
73,41,64
74,41,67
75,38,67
76,37,65
77,36,56
78,36,61
79,37,61
80,36,56
81,41,54
82,38,52
83,35,52
84,39,47
85,32,48
86,27,56
87,28,52
88,24,61
89,28,59
90,24,59
91,21,60
92,19,61
93,20,52
94,20,49
95,21,48
96,19,55
97,21,56
98,18,57
99,20,57
100,20,63
101,20,67
102,22,61
103,23,58
104,20,62
105,16,60
106,17,61
107,18,58
108,15,60
109,9,66
110,8,66
111,6,63
112,8,66
113,12,69
114,15,67
115,13,68
116,12,68
117,9,70
118,7,69
119,10,72
120,8,75
121,6,74
122,7,68
123,10,73
124,10,68
125,9,72
126,8,68
127,5,74
128,6,72
129,6,74
130,6,77
131,5,81
132,5,84
133,4,86
134,4,77
135,4,80
136,2,75
137,3,73
138,6,67
139,8,70
140,8,67
141,7,70
142,6,70
143,6,72
144,7,74
145,8,70
146,9,66
147,7,61
148,5,66
149,4,70
150,0,68
151,0,71
152,0,71
153,0,68
154,0,68
155,1,68
156,0,65
157,0,66
158,0,62
159,0,69
160,0,78
161,0,74
162,0,72
163,1,65
164,1,60
165,0,63
166,0,63
167,0,66
168,0,70
169,1,67
170,1,67
171,1,70
172,0,70
173,0,67
174,0,69
175,0,71
176,0,73
177,0,69
178,0,75
179,0,72
180,0,66
181,0,60
182,0,55
183,0,64
184,0,62
185,0,62
186,0,68
187,1,68
188,1,64
189,1,59
190,1,57
191,1,57
192,1,64
193,1,62
194,1,66
195,1,58
196,1,60
197,1,57
198,1,56
199,1,54
200,1,59
201,1,59
202,1,56
203,0,56
204,0,64
205,0,64
206,0,61
207,0,58
208,0,59
209,0,56
210,0,58
211,0,56
212,0,57
213,0,60
214,0,56
215,0,51
216,0,46
217,0,48
218,0,45
219,0,54
220,0,51
221,0,48
222,0,45
223,0,46
224,0,43
225,0,41
226,0,43
227,0,43
228,0,44
229,0,42
230,0,44
231,0,45
232,0,47
233,0,44
234,0,45
235,0,44
236,0,47
237,0,45
238,0,47
239,0,42
240,0,44
241,0,41
242,0,44
243,0,43
244,0,42
245,0,44
246,0,42
247,0,39
248,0,35
249,0,40
250,0,37
251,0,36
252,0,37
253,0,40
254,0,39
255,0,40
256,0,41
257,0,36
258,0,33
259,0,34
260,0,31
261,0,30
262,0,31
263,0,30
264,0,30
265,0,30
266,0,31
267,0,30
268,0,32
269,0,26
270,0,28
271,0,31
272,0,34
273,0,35
274,0,39
275,0,39
276,0,35
277,0,34
278,0,38
279,0,37
280,0,38
281,0,34
282,0,34
283,0,34
284,0,33
285,0,36
286,0,32
287,0,31
288,0,32
289,0,30
290,0,27
291,0,28
292,0,28
293,0,28
294,0,26
295,0,26
296,0,25
297,0,26
298,0,28
299,0,29
300,0,29
301,0,28
302,0,24
303,0,24
304,0,24
305,0,24
306,0,26
307,0,27
308,0,27
309,0,28
310,0,27
311,0,31
312,0,31
313,0,31
314,0,28
315,0,26
316,0,23
317,0,25
318,0,26
319,0,23
320,0,25
321,0,22
322,0,19
323,0,23
324,0,24
325,0,21
326,0,18
327,0,17
328,0,18
329,0,19
330,0,21
331,0,20
332,0,22
333,0,21
334,0,22
335,0,23
336,0,23
337,0,19
338,0,22
339,0,21
340,0,20
341,0,21
342,0,22
343,0,22
344,0,23
345,0,20
346,0,19
347,0,18
348,0,17
349,0,18
350,0,19
351,0,20
352,0,18
353,0,16
354,0,15
355,0,17
356,0,17
357,0,17
358,0,17
359,0,18
360,0,20
361,0,18
362,0,18
363,0,15
364,0,18
365,0,18
366,0,20
