,0,1
0,50,50
1,50,50
2,38,42
3,29,35
4,19,32
5,16,24
6,16,16
7,12,13
8,9,12
9,8,10
10,6,9
11,11,6
12,10,6
13,10,6
14,12,4
15,19,6
16,20,6
17,24,9
18,31,8
19,37,15
20,39,17
21,46,18
22,54,21
23,65,20
24,71,25
25,75,30
26,83,35
27,90,41
28,87,41
29,98,42
30,96,41
31,89,47
32,91,47
33,88,48
34,91,50
35,87,50
36,92,43
37,92,44
38,98,37
39,97,36
40,92,42
41,87,50
42,88,49
43,86,45
44,88,46
45,87,52
46,88,53
47,82,55
48,77,61
49,82,56
50,78,53
51,81,51
52,79,46
53,79,45
54,79,39
55,73,40
56,70,40
57,64,38
58,59,40
59,62,40
60,61,46
61,66,43
62,65,51
63,62,47
64,59,40
65,62,36
66,58,40
67,53,43
68,47,42
69,48,36
70,43,45
71,40,45
72,39,43
73,44,42
74,37,43
75,36,40
76,40,47
77,39,40
78,44,37
79,38,34
80,38,40
81,37,33
82,33,42
83,33,43
84,29,49
85,29,53
86,27,56
87,21,56
88,21,55
89,24,56
90,22,57
91,23,56
92,23,52
93,24,55
94,22,57
95,23,58
96,19,63
97,19,67
98,22,64
99,22,66
100,23,69
101,22,69
102,26,65
103,19,70
104,15,74
105,11,77
106,12,73
107,11,79
108,10,77
109,10,84
110,10,83
111,8,82
112,7,77
113,5,81
114,4,82
115,2,82
116,3,71
117,3,64
118,4,65
119,4,67
120,3,71
121,2,64
122,4,67
123,4,65
124,3,64
125,5,62
126,4,73
127,5,71
128,6,67
129,4,78
130,4,82
131,3,81
132,3,85
133,2,88
134,1,90
135,1,87
136,1,87
137,1,89
138,0,92
139,0,84
140,0,82
141,0,79
142,0,77
143,0,72
144,0,70
145,1,72
146,1,74
147,1,78
148,1,79
149,0,76
150,0,71
151,0,73
152,0,68
153,0,72
154,0,74
155,0,75
156,0,76
157,0,67
158,0,66
159,0,72
160,0,74
161,0,72
162,0,74
163,0,76
164,0,76
165,0,77
166,0,82
167,0,78
168,0,71
169,0,72
170,0,66
171,0,63
172,0,66
173,0,64
174,0,63
175,0,68
176,0,70
177,0,71
178,0,69
179,0,61
180,0,62
181,0,66
182,0,75
183,0,70
184,0,63
185,0,63
186,0,58
187,0,57
188,0,57
189,0,54
190,0,52
191,0,49
192,0,47
193,0,50
194,0,51
195,0,54
196,0,58
197,0,56
198,0,57
199,0,56
200,0,57
201,0,60
202,0,57
203,0,53
204,0,52
205,0,56
206,0,55
207,0,55
208,0,56
209,0,55
210,0,58
211,0,56
212,0,55
213,0,53
214,0,50
215,0,51
216,0,49
217,0,48
218,0,46
219,0,43
220,0,45
221,0,55
222,0,52
223,0,53
224,0,53
225,0,53
226,0,53
227,0,54
228,0,54
229,0,58
230,0,58
231,0,52
232,0,48
233,0,46
234,0,44
235,0,39
236,0,38
237,0,40
238,0,39
239,0,36
240,0,36
241,0,40
242,0,39
243,0,42
244,0,44
245,0,44
246,0,43
247,0,41
248,0,42
249,0,37
250,0,40
251,0,45
252,0,46
253,0,42
254,0,41
255,0,38
256,0,36
257,0,38
258,0,37
259,0,36
260,0,36
261,0,34
262,0,30
263,0,37
264,0,36
265,0,34
266,0,34
267,0,34
268,0,41
269,0,37
270,0,36
271,0,38
272,0,38
273,0,33
274,0,33
275,0,34
276,0,34
277,0,33
278,0,32
279,0,29
280,0,30
281,0,31
282,0,34
283,0,37
284,0,34
285,0,33
286,0,32
287,0,31
288,0,30
289,0,27
290,0,29
291,0,29
292,0,32
293,0,36
294,0,33
295,0,29
296,0,30
297,0,35
298,0,35
299,0,33
300,0,33
301,0,37
302,0,29
303,0,26
304,0,24
305,0,21
306,0,20
307,0,20
308,0,20
309,0,21
310,0,22
311,0,20
312,0,27
313,0,24
314,0,27
315,0,26
316,0,22
317,0,20
318,0,20
319,0,20
320,0,24
321,0,24
322,0,24
323,0,23
324,0,22
325,0,20
326,0,24
327,0,23
328,0,23
329,0,21
330,0,27
331,0,22
332,0,21
333,0,25
334,0,27
335,0,26
336,0,23
337,0,22
338,0,19
339,0,18
340,0,16
341,0,19
342,0,20
343,0,20
344,0,21
345,0,21
346,0,21
347,0,20
348,0,21
349,0,23
350,0,23
351,0,20
352,0,18
353,0,23
354,0,21
355,0,17
356,0,18
357,0,19
358,0,19
359,0,18
360,0,18
361,0,17
362,0,15
363,0,15
364,0,19
365,0,15
366,0,13
