,0,1
0,50,50
1,50,50
2,41,39
3,32,32
4,27,24
5,21,19
6,19,13
7,14,12
8,12,9
9,9,9
10,8,6
11,7,4
12,7,4
13,7,5
14,11,4
15,18,4
16,20,6
17,30,5
18,37,5
19,43,6
20,48,9
21,55,8
22,69,10
23,79,11
24,84,18
25,89,19
26,99,18
27,105,23
28,111,25
29,110,25
30,111,30
31,115,32
32,113,26
33,116,24
34,116,28
35,122,30
36,120,28
37,123,25
38,130,23
39,116,30
40,116,24
41,115,22
42,114,21
43,111,24
44,122,27
45,124,22
46,121,24
47,110,25
48,105,26
49,109,25
50,101,31
51,102,30
52,103,33
53,108,29
54,106,32
55,106,28
56,107,27
57,104,25
58,97,27
59,86,24
60,82,24
61,74,23
62,71,26
63,71,29
64,72,44
65,64,44
66,56,37
67,64,29
68,70,30
69,68,24
70,68,24
71,68,30
72,68,27
73,62,28
74,65,30
75,59,27
76,53,27
77,49,25
78,53,28
79,56,27
80,61,28
81,50,30
82,44,35
83,46,38
84,45,36
85,44,34
86,45,30
87,42,33
88,41,34
89,42,30
90,40,32
91,43,30
92,50,29
93,48,33
94,48,35
95,43,34
96,46,33
97,40,34
98,41,32
99,44,36
100,35,40
101,39,41
102,39,36
103,32,40
104,33,30
105,36,34
106,35,36
107,32,41
108,30,41
109,30,38
110,25,39
111,25,42
112,26,41
113,23,42
114,24,42
115,27,39
116,26,41
117,20,40
118,22,39
119,21,39
120,20,44
121,17,52
122,13,58
123,14,56
124,12,52
125,12,48
126,13,45
127,17,46
128,14,50
129,13,49
130,11,49
131,10,56
132,10,61
133,7,59
134,9,54
135,6,51
136,6,54
137,7,57
138,8,58
139,7,58
140,10,59
141,9,62
142,11,60
143,7,62
144,7,62
145,8,69
146,8,67
147,8,66
148,9,67
149,10,66
150,7,71
151,7,69
152,8,69
153,7,71
154,7,71
155,6,70
156,6,67
157,7,65
158,7,60
159,6,60
160,4,57
161,4,56
162,3,65
163,2,65
164,3,66
165,2,67
166,1,61
167,1,70
168,1,72
169,1,74
170,0,66
171,1,68
172,1,70
173,0,65
174,0,65
175,0,65
176,0,60
177,1,60
178,1,55
179,1,53
180,1,55
181,1,55
182,1,64
183,1,60
184,1,58
185,0,68
186,0,67
187,0,61
188,0,62
189,0,58
190,0,59
191,0,55
192,0,65
193,0,64
194,0,60
195,0,65
196,0,65
197,0,58
198,0,58
199,0,62
200,0,63
201,0,68
202,0,66
203,0,66
204,0,66
205,0,64
206,0,63
207,0,62
208,0,61
209,0,61
210,0,61
211,0,54
212,0,49
213,0,58
214,0,60
215,0,60
216,0,55
217,0,57
218,0,56
219,0,59
220,0,62
221,0,60
222,0,55
223,0,57
224,0,57
225,0,55
226,0,52
227,0,50
228,0,51
229,0,45
230,0,40
231,0,45
232,0,40
233,0,41
234,0,41
235,0,40
236,0,46
237,0,40
238,0,40
239,0,53
240,0,50
241,0,50
242,0,52
243,0,48
244,0,46
245,0,42
246,0,41
247,0,37
248,0,41
249,0,42
250,0,43
251,0,45
252,0,44
253,0,46
254,0,48
255,0,46
256,0,43
257,0,44
258,0,45
259,0,46
260,0,45
261,0,44
262,0,47
263,0,45
264,0,52
265,0,49
266,0,45
267,0,44
268,0,37
269,0,37
270,0,38
271,0,39
272,0,35
273,0,36
274,0,37
275,0,39
276,0,35
277,0,35
278,0,32
279,0,30
280,0,31
281,0,30
282,0,29
283,0,34
284,0,34
285,0,33
286,0,32
287,0,34
288,0,33
289,0,29
290,0,34
291,0,32
292,0,31
293,0,33
294,0,30
295,0,27
296,0,24
297,0,23
298,0,25
299,0,26
300,0,27
301,0,32
302,0,33
303,0,32
304,0,30
305,0,32
306,0,28
307,0,29
308,0,28
309,0,27
310,0,25
311,0,23
312,0,23
313,0,26
314,0,26
315,0,23
316,0,25
317,0,25
318,0,23
319,0,27
320,0,26
321,0,26
322,0,28
323,0,30
324,0,29
325,0,33
326,0,32
327,0,29
328,0,29
329,0,26
330,0,26
331,0,26
332,0,22
333,0,19
334,0,17
335,0,21
336,0,21
337,0,23
338,0,24
339,0,23
340,0,21
341,0,23
342,0,25
343,0,21
344,0,22
345,0,20
346,0,20
347,0,18
348,0,20
349,0,21
350,0,20
351,0,18
352,0,21
353,0,19
354,0,21
355,0,19
356,0,19
357,0,19
358,0,20
359,0,16
360,0,16
361,0,13
362,0,15
363,0,16
364,0,18
365,0,19
366,0,18
