,0,1
0,50,50
1,50,50
2,43,37
3,33,31
4,29,22
5,20,20
6,15,17
7,14,11
8,11,9
9,10,6
10,7,5
11,4,5
12,3,4
13,2,3
14,3,3
15,4,2
16,2,3
17,3,3
18,4,1
19,6,0
20,7,0
21,12,0
22,14,2
23,20,3
24,18,4
25,17,7
26,15,9
27,19,7
28,18,8
29,18,6
30,23,6
31,35,4
32,40,6
33,47,5
34,43,4
35,44,5
36,41,5
37,41,8
38,42,11
39,41,12
40,44,11
41,45,8
42,48,6
43,47,6
44,47,5
45,51,4
46,53,4
47,48,4
48,52,3
49,51,2
50,50,4
51,49,8
52,46,7
53,45,8
54,47,7
55,49,5
56,52,5
57,48,7
58,51,5
59,51,4
60,52,6
61,53,4
62,54,4
63,53,3
64,47,4
65,50,5
66,52,6
67,47,5
68,51,4
69,54,5
70,63,8
71,56,7
72,59,7
73,60,5
74,57,4
75,53,4
76,51,6
77,48,6
78,50,7
79,46,8
80,46,6
81,47,5
82,49,4
83,53,3
84,46,5
85,45,8
86,47,8
87,51,9
88,47,9
89,43,5
90,36,7
91,41,7
92,43,11
93,39,10
94,38,10
95,33,8
96,37,5
97,35,4
98,35,6
99,33,7
100,31,7
101,32,4
102,32,3
103,35,4
104,33,7
105,36,7
106,37,7
107,34,7
108,32,10
109,35,11
110,33,10
111,34,9
112,32,9
113,40,9
114,41,10
115,39,8
116,32,9
117,32,9
118,28,10
119,28,11
120,30,14
121,28,15
122,26,13
123,27,12
124,23,11
125,20,11
126,24,7
127,26,6
128,25,7
129,21,6
130,23,7
131,22,9
132,26,8
133,25,12
134,21,13
135,23,14
136,26,14
137,27,12
138,26,11
139,23,11
140,22,11
141,23,9
142,20,10
143,21,8
144,19,12
145,15,14
146,15,13
147,16,13
148,16,14
149,14,13
150,15,13
151,18,12
152,18,11
153,22,13
154,19,17
155,19,19
156,15,19
157,13,18
158,13,17
159,12,27
160,12,29
161,15,27
162,17,28
163,20,28
164,18,25
165,16,24
166,19,25
167,18,25
168,17,28
169,19,26
170,18,25
171,15,24
172,14,28
173,14,28
174,15,25
175,20,20
176,19,23
177,16,24
178,16,28
179,14,27
180,12,28
181,13,27
182,13,30
183,13,29
184,13,28
185,12,31
186,9,34
187,10,32
188,8,32
189,11,28
190,10,30
191,10,29
192,10,31
193,10,32
194,11,28
195,11,34
196,12,35
197,13,30
198,13,30
199,14,31
200,13,40
201,10,51
202,8,48
203,10,46
204,8,46
205,6,43
206,5,38
207,5,37
208,5,34
209,5,35
210,6,31
211,5,32
212,4,32
213,5,28
214,6,32
215,4,31
216,5,33
217,5,33
218,4,38
219,6,42
220,7,39
221,7,36
222,6,39
223,6,35
224,5,38
225,4,33
226,3,34
227,2,35
228,2,33
229,1,37
230,2,37
231,2,36
232,3,38
233,2,40
234,2,39
235,2,37
236,2,36
237,1,33
238,1,33
239,1,31
240,1,33
241,2,30
242,1,33
243,1,33
244,0,33
245,0,35
246,0,39
247,0,39
248,0,36
249,0,36
250,0,34
251,0,33
252,0,34
253,1,38
254,1,40
255,1,43
256,1,46
257,1,45
258,1,50
259,1,47
260,1,44
261,0,43
262,0,47
263,0,43
264,0,40
265,0,38
266,0,36
267,0,39
268,0,43
269,0,44
270,0,41
271,0,36
272,0,39
273,0,46
274,0,41
275,0,37
276,0,41
277,0,43
278,0,39
279,0,39
280,0,42
281,0,41
282,0,40
283,0,38
284,0,36
285,0,35
286,0,33
287,0,36
288,0,36
289,0,36
290,1,34
291,1,34
292,1,37
293,1,36
294,1,35
295,0,34
296,0,33
297,0,36
298,0,38
299,0,43
300,0,40
301,0,39
302,0,37
303,0,37
304,0,39
305,0,40
306,0,37
307,0,38
308,0,37
309,0,36
310,0,33
311,0,28
312,0,28
313,0,28
314,0,28
315,0,25
316,0,26
317,0,26
318,0,27
319,0,29
320,0,35
321,0,42
322,0,39
323,0,43
324,0,47
325,0,39
326,0,37
327,0,32
328,0,31
329,0,34
330,0,34
331,0,30
332,0,30
333,0,31
334,0,31
335,0,28
336,0,29
337,0,32
338,0,36
339,0,37
340,0,36
341,0,35
342,0,39
343,0,43
344,0,42
345,0,38
346,0,39
347,0,33
348,0,32
349,0,30
350,0,29
351,0,29
352,0,25
353,0,27
354,0,26
355,0,24
356,0,23
357,0,28
358,0,30
359,0,33
360,0,32
361,0,36
362,0,35
363,0,31
364,0,32
365,0,29
366,0,26
