,0,1
0,50,50
1,50,50
2,38,42
3,28,36
4,22,29
5,18,22
6,13,19
7,11,14
8,9,11
9,7,9
10,4,8
11,2,7
12,2,5
13,2,4
14,1,3
15,1,2
16,1,1
17,2,0
18,4,0
19,5,0
20,6,0
21,7,1
22,7,1
23,8,1
24,10,2
25,12,2
26,11,2
27,11,3
28,11,3
29,15,3
30,18,3
31,25,2
32,27,0
33,26,0
34,29,1
35,29,2
36,28,3
37,38,5
38,36,5
39,34,4
40,35,4
41,36,5
42,36,6
43,40,6
44,44,5
45,44,3
46,45,3
47,44,3
48,45,2
49,46,2
50,52,0
51,52,2
52,50,2
53,47,3
54,55,2
55,50,2
56,56,2
57,61,3
58,59,2
59,59,2
60,54,2
61,57,2
62,54,1
63,55,1
64,54,1
65,51,1
66,51,1
67,51,1
68,52,1
69,51,2
70,50,2
71,47,2
72,50,3
73,53,3
74,52,3
75,56,3
76,54,3
77,54,3
78,55,3
79,58,2
80,56,1
81,55,1
82,52,2
83,46,2
84,43,2
85,42,2
86,41,6
87,38,3
88,36,2
89,33,3
90,31,3
91,33,4
92,33,3
93,34,4
94,33,3
95,29,3
96,33,3
97,34,2
98,35,2
99,35,1
100,32,1
101,30,2
102,30,2
103,30,2
104,29,3
105,28,4
106,29,4
107,29,4
108,28,5
109,27,5
110,30,4
111,35,5
112,35,6
113,31,6
114,31,7
115,36,6
116,39,6
117,34,5
118,32,5
119,30,4
120,28,9
121,23,12
122,27,11
123,25,13
124,21,13
125,25,13
126,22,12
127,22,10
128,22,8
129,24,5
130,27,4
131,23,5
132,21,7
133,19,9
134,21,10
135,20,13
136,23,16
137,20,21
138,17,17
139,19,19
140,14,19
141,12,21
142,12,18
143,16,17
144,18,19
145,23,19
146,26,17
147,25,15
148,20,13
149,25,11
150,26,14
151,26,14
152,26,15
153,21,17
154,21,18
155,19,19
156,16,23
157,18,26
158,16,23
159,18,27
160,23,26
161,19,29
162,20,26
163,19,23
164,20,23
165,22,20
166,24,20
167,22,22
168,18,24
169,16,22
170,19,23
171,18,24
172,14,24
173,15,24
174,11,27
175,11,27
176,14,26
177,14,28
178,14,30
179,13,29
180,13,30
181,12,33
182,14,34
183,18,36
184,20,31
185,18,31
186,12,33
187,16,30
188,15,31
189,13,34
190,15,33
191,16,35
192,17,39
193,12,41
194,12,38
195,14,34
196,11,37
197,10,39
198,7,37
199,5,38
200,5,38
201,7,41
202,5,40
203,6,42
204,6,42
205,6,37
206,11,34
207,10,36
208,11,36
209,9,39
210,7,37
211,7,39
212,9,44
213,9,39
214,8,44
215,6,44
216,8,46
217,4,46
218,3,47
219,2,42
220,3,45
221,5,40
222,5,43
223,3,44
224,3,43
225,1,41
226,1,42
227,1,35
228,4,37
229,4,37
230,4,43
231,5,41
232,5,38
233,3,43
234,3,47
235,3,48
236,3,43
237,4,38
238,3,42
239,2,46
240,2,41
241,2,37
242,3,37
243,3,40
244,4,36
245,5,44
246,5,46
247,4,37
248,4,43
249,3,45
250,2,44
251,2,40
252,2,43
253,2,44
254,2,41
255,1,43
256,1,40
257,1,43
258,1,43
259,1,45
260,1,37
261,1,38
262,1,35
263,1,35
264,1,35
265,1,31
266,0,38
267,1,38
268,0,38
269,0,35
270,0,35
271,0,38
272,0,39
273,0,35
274,0,34
275,0,36
276,0,41
277,0,46
278,0,46
279,1,47
280,1,41
281,1,40
282,1,39
283,1,37
284,1,35
285,1,35
286,1,38
287,1,32
288,1,33
289,1,29
290,0,36
291,0,33
292,0,30
293,0,31
294,0,37
295,0,33
296,0,31
297,0,33
298,0,34
299,0,38
300,0,39
301,0,43
302,0,41
303,0,39
304,0,38
305,0,36
306,0,37
307,0,35
308,0,34
309,0,35
310,0,36
311,0,37
312,0,33
313,0,30
314,0,30
315,0,31
316,0,34
317,0,40
318,0,41
319,0,39
320,0,40
321,0,41
322,0,40
323,0,41
324,0,39
325,0,38
326,0,42
327,0,36
328,0,33
329,0,34
330,0,33
331,0,31
332,0,36
333,0,32
334,0,30
335,0,30
336,0,28
337,0,24
338,0,28
339,0,26
340,0,27
341,0,35
342,0,34
343,0,30
344,0,30
345,0,33
346,0,33
347,0,34
348,0,38
349,0,37
350,0,37
351,0,35
352,0,36
353,0,34
354,0,40
355,0,42
356,0,42
357,0,41
358,0,37
359,0,35
360,0,31
361,0,30
362,0,26
363,0,25
364,0,26
365,0,29
366,0,30
